time (µs),x,y,head direction (˚)
1650049789804392.25, 317.5325, 57.7106, 349.2740
1650049789837953.25, 316.3686, 58.6290, 345.1117
1650049789870474.00, 313.8346, 58.4791, 342.9236
1650049789951609.75, 308.0403, 59.1180, 339.8665
1650049790000869.00, 294.8923, 58.0093, 322.6914
1650049790071849.75, 287.9921, 56.8169, 317.5102
1650049790132171.50, 278.8309, 54.8392, 312.5233
1650049790199253.00, 267.6452, 54.4853, 299.7280
1650049790255266.50, 252.9815, 56.5340, 303.7297
1650049790327544.25, 248.3744, 53.6761, 298.3579
1650049790361350.00, 241.6726, 52.8488, 302.1868
1650049790403622.25, 235.8829, 53.1766, 305.3744
1650049790451909.75, 233.0416, 54.1061, 312.8479
1650049790501073.25, 230.4831, 54.7653, 324.3518
1650049790565666.75, 227.9443, 54.9013, 319.6424
1650049790622850.00, 222.1347, 55.9687, 320.5273
1650049790688276.75, 213.0432, 54.4647, 316.7182
1650049790742989.75, 206.7969, 52.5660, 317.7799
1650049790783997.75, 203.6449, 50.1387, 311.6829
1650049790828678.75, 199.1440, 51.6880, 307.3361
1650049790870197.75, 191.9156, 52.5265, 306.6149
1650049790903247.00, 184.6871, 54.9870, 312.3389
1650049790942423.50, 181.9829, 54.7101, 314.1627
1650049790985729.25, 177.3179, 51.9879, 309.5135
1650049791030031.00, 172.4828, 52.6078, 302.2401
1650049791073302.25, 162.2229, 51.4617, 303.5919
1650049791107198.25, 155.6015, 49.5749, 304.9586
1650049791151517.25, 149.5792, 48.2744, 293.7193
1650049791196284.00, 147.4505, 48.2804, 291.6832
1650049791240759.25, 143.1294, 49.3332, 286.3078
1650049791283788.50, 140.4481, 51.3845, 282.3483
1650049791323765.50, 138.4055, 54.0301, 284.6966
1650049791402635.75, 136.1732, 55.8953, -99.0000
1650049791484326.75, 133.2960, 54.8207, -99.0000
1650049791570602.25, 134.3841, 52.7898, -99.0000
1650049791609241.00, 138.4039, 55.2602, 263.6795
1650049791647277.75, 141.3105, 59.7960, 253.4495
1650049791682732.00, 143.7404, 63.6563, 248.0905
1650049791721168.25, 146.5466, 66.8576, 238.3066
1650049791757738.50, 147.7807, 68.3809, 235.2310
1650049791799410.00, 150.5114, 70.8008, 232.0475
1650049791838397.75, 152.8977, 70.9636, 227.7426
1650049791879826.50, 154.0312, 72.0618, 227.7581
1650049791918553.25, 156.0665, 73.4115, 228.8558
1650049791957450.00, 157.2716, 72.8885, 231.0097
1650049791990902.50, 159.8103, 73.3313, 231.0482
1650049792064177.00, 159.5848, 71.8904, 231.4885
1650049792102300.75, 162.2719, 67.6691, 241.2417
1650049792140696.00, 163.0067, 66.8500, 248.6112
1650049792181982.75, 164.0941, 63.1978, 267.8672
1650049792295477.50, 166.5278, 61.2058, -99.0000
1650049792351226.50, 167.4383, 64.2199, 328.5967
1650049792407907.00, 164.5339, 65.4579, 342.2473
1650049792485253.75, 162.2434, 63.3476, 347.2921
1650049792524075.25, 158.1903, 56.2561, 3.2028
1650049792599857.25, 158.2131, 53.9444, 2.8959
1650049792634793.25, 160.6941, 49.0077, 0.8360
1650049792670882.50, 160.8474, 49.0971, 0.7482
1650049792705802.75, 160.2874, 50.3734, 2.2838
1650049792766338.25, 160.2067, 52.8494, 6.0629
1650049792801898.00, 158.9309, 53.6211, 9.9955
1650049792835806.75, 158.1142, 52.8961, 14.7944
1650049792867784.25, 156.7212, 52.1009, 18.0675
1650049792907146.25, 158.4046, 48.9862, 22.7851
1650049792941945.50, 160.5656, 46.4931, 25.9404
1650049792983295.00, 162.3784, 45.8000, 26.1641
1650049793023404.00, 166.0385, 46.0567, 20.0185
1650049793062601.75, 170.0384, 48.1296, 10.4515
1650049793100612.50, 171.0192, 51.2102, 6.1859
1650049793138714.75, 172.2009, 52.2339, 5.8343
1650049793169906.50, 171.2333, 54.5499, 5.7319
1650049793204546.75, 171.2678, 54.5753, 5.9982
1650049793234390.50, 171.6733, 54.3758, 6.3415
1650049793267651.25, 172.1792, 53.4405, 6.6695
1650049793300658.50, 173.1804, 51.7649, 9.2434
1650049793334978.75, 173.6526, 50.9440, 11.1570
1650049793368065.25, 174.3009, 49.3412, 16.7614
1650049793413869.25, 174.1668, 48.8403, 20.4858
1650049793461636.25, 173.8759, 47.0055, -99.0000
1650049793499828.00, 176.4837, 43.7792, 38.6345
1650049793576443.00, 178.3989, 42.3036, -99.0000
1650049793652737.50, 183.6491, 33.3412, -99.0000
1650049793699551.25, 189.1334, 28.6547, 80.8094
1650049793794485.25, 194.3610, 26.0403, -99.0000
1650049793841452.50, 218.8316, 27.5413, 96.2884
1650049793919573.75, 230.1981, 27.0965, 101.2834
1650049793961846.50, 250.2179, 30.9137, 107.7312
1650049794013841.75, 264.4227, 30.9960, 107.8227
1650049794045526.50, 274.2286, 33.7938, 108.6183
1650049794085671.00, 282.4048, 33.2767, 109.4483
1650049794126513.25, 286.1361, 32.7437, 111.2314
1650049794161385.00, 286.5666, 33.5835, 111.3659
1650049794213100.25, 293.1118, 33.9583, 110.1645
1650049794251006.00, 300.3975, 34.6940, 111.8158
1650049794283477.00, 308.7930, 36.5661, 109.2037
1650049794319272.25, 312.7928, 34.5972, 108.9832
1650049794371228.00, 317.5889, 35.6996, 110.1576
1650049794410862.50, 328.0334, 36.8449, 111.5385
1650049794450195.75, 333.0154, 37.9759, 112.4584
1650049794491376.75, 345.2096, 40.1314, 112.7323
1650049794532542.75, 350.2961, 43.2480, 120.0544
1650049794574443.75, 353.8061, 45.7028, 120.3448
1650049794615526.00, 356.7422, 46.4411, 118.6841
1650049794653605.25, 359.1029, 47.1065, 119.4249
1650049794685975.50, 361.2836, 47.6814, 117.5706
1650049794723895.50, 361.7876, 47.3355, 114.3812
1650049794761058.00, 361.2688, 47.8438, 114.1634
1650049794797259.25, 362.1495, 47.9273, 114.0551
1650049794829535.75, 363.0842, 46.5514, 110.0074
1650049794871304.25, 362.9006, 46.3806, 108.6471
1650049794919665.50, 364.5822, 44.8450, 110.3948
1650049794952330.00, 364.9247, 44.5953, 111.4733
1650049794991019.00, 363.3035, 43.2876, 113.8201
1650049795034127.00, 361.8381, 42.8143, 114.7896
1650049795085288.50, 362.8240, 40.5283, 114.0829
1650049795303701.25, 365.6758, 40.3844, -99.0000
1650049795368930.75, 374.4062, 42.8867, 117.5209
1650049795420830.00, 378.1130, 47.8675, 114.2784
1650049795474479.25, 385.2673, 51.1051, 113.2255
1650049795511471.75, 390.6823, 53.7469, 112.6295
1650049795556596.75, 398.5785, 55.9948, 109.4979
1650049795631047.00, 404.2832, 55.0852, 113.5676
1650049795670329.25, 411.0889, 52.7719, 112.2716
1650049795703501.25, 415.2047, 51.2013, 112.2951
1650049795747056.00, 419.5339, 51.0839, 112.7889
1650049795784109.50, 421.7371, 52.1273, 114.6877
1650049795821601.00, 428.4258, 50.2128, 116.3783
1650049795857424.00, 431.8030, 49.5027, 117.8105
1650049795903384.50, 432.2115, 49.6129, 117.9239
1650049795938690.25, 433.6539, 49.7034, 119.6967
1650049795969977.25, 436.2294, 51.2667, 118.8177
1650049796086133.00, 438.0616, 53.3323, -99.0000
1650049796137373.50, 453.5730, 56.0031, 132.2536
1650049796180411.25, 460.8533, 61.0614, 138.4815
1650049796217390.50, 463.8734, 68.1916, 145.3915
1650049796259449.00, 463.7624, 76.7631, 155.3858
1650049796349460.00, 463.0710, 81.1208, -99.0000
1650049796389846.25, 458.1945, 96.3485, 169.8959
1650049796426008.00, 457.5308, 99.4045, 168.4612
1650049796458900.75, 457.2290, 104.8554, 174.5190
1650049796492971.25, 451.5524, 110.1487, 180.9237
1650049796537725.00, 450.8814, 112.2836, 183.9724
1650049796573481.75, 449.1819, 116.3191, 186.9330
1650049796622356.25, 449.5083, 118.2539, 191.9233
1650049796662155.00, 449.7307, 120.1633, 192.2605
1650049796699653.00, 450.0455, 121.3545, 191.4065
1650049796732262.25, 450.1013, 122.7898, 190.3590
1650049796779470.75, 450.9803, 125.2081, 188.5921
1650049796818174.75, 453.4335, 128.4384, 187.0634
1650049796857767.75, 454.4529, 129.6338, 182.8626
1650049796907298.75, 455.5936, 131.2304, 178.5508
1650049796952987.00, 457.7358, 135.4458, 178.4202
1650049796994045.75, 459.4023, 144.6467, 174.7961
1650049797035337.50, 460.5984, 152.8478, 176.9158
1650049797072341.00, 461.8578, 156.5794, 179.1795
1650049797107404.75, 461.2986, 161.6341, 184.3241
1650049797144055.25, 461.4139, 165.1574, 188.0554
1650049797183220.75, 461.7761, 167.4552, 188.4177
1650049797231954.25, 462.1230, 173.4274, 191.2904
1650049797336803.00, 463.3206, 181.8027, -99.0000
1650049797386819.75, 470.6016, 195.3585, 176.8147
1650049797426391.75, 474.3393, 201.3641, 175.4935
1650049797468703.25, 478.0960, 207.6842, 180.1582
1650049797505455.00, 480.4589, 212.1178, 183.7202
1650049797543836.75, 483.7985, 219.9321, 179.1768
1650049797582607.75, 486.1093, 224.8539, 179.2869
1650049797620798.75, 490.5189, 231.5222, 176.1424
1650049797656765.25, 493.8780, 235.8609, 174.5987
1650049797699103.50, 498.2663, 243.7188, 176.0324
1650049797746149.75, 499.8456, 248.5848, 177.6120
1650049797785317.00, 503.3718, 257.8789, 181.0551
1650049797823206.00, 503.6746, 265.1972, 184.6404
1650049797862271.75, 505.4223, 270.5379, 185.4586
1650049797900869.75, 508.2937, 276.6338, 184.5910
1650049797938783.50, 509.6415, 278.1800, 183.9201
1650049797976956.50, 511.6512, 280.9504, 184.9832
1650049798015158.00, 513.8495, 285.4476, 183.8369
1650049798055635.25, 516.0265, 293.0071, 185.8393
1650049798096154.00, 517.9993, 296.5583, 187.9831
1650049798138944.75, 520.9344, 303.6553, 188.6451
1650049798183133.25, 523.4012, 311.2134, 185.5670
1650049798223066.50, 525.2714, 320.3370, 185.8247
1650049798261509.00, 528.7772, 329.6679, 187.3981
1650049798303757.75, 531.1419, 336.3295, 186.9900
1650049798339845.00, 532.6878, 337.9341, 187.5445
1650049798379542.50, 532.6415, 345.1483, 187.8116
1650049798612348.50, 534.7332, 352.9578, -99.0000
1650049798652092.00, 538.9503, 393.7646, 192.9328
1650049798857973.00, 538.1834, 399.4841, -99.0000
1650049798932036.75, 537.8345, 430.0806, 198.0961
1650049798995498.50, 536.6159, 432.7229, 191.9692
1650049799033256.75, 534.7107, 428.8356, 185.4836
1650049799071249.25, 534.2781, 426.7742, 183.5222
1650049799104245.00, 534.7028, 423.9940, 184.5412
1650049799138632.00, 535.3186, 421.6770, 184.9880
1650049799173588.50, 536.1682, 421.4461, 185.4129
1650049799208852.75, 537.2428, 422.2747, 188.7376
1650049799244954.25, 538.2643, 422.8271, 191.2234
1650049799281243.00, 540.0318, 424.1378, 195.0205
1650049799314332.75, 541.1931, 424.8618, 197.5605
1650049799348574.75, 540.4357, 424.9500, 198.5358
1650049799383494.75, 539.8392, 424.4260, 196.4789
1650049799414202.75, 539.3297, 424.1929, 194.2733
1650049799457443.00, 538.9115, 423.6292, 189.2702
1650049799491049.00, 537.8404, 423.0895, 183.5113
1650049799544707.25, 538.5122, 422.3282, 180.8362
1650049799576636.25, 537.0196, 423.3799, 180.1839
1650049799607016.50, 536.1375, 424.4296, 181.9374
1650049799639083.50, 536.9950, 424.4773, 183.2546
1650049799671292.25, 536.7613, 425.3299, 186.2295
1650049799703397.00, 536.7106, 425.6324, 187.8036
1650049799735778.25, 537.2496, 425.9596, 188.1934
1650049799766624.25, 536.6996, 426.1472, 187.7630
1650049799798231.75, 535.8151, 426.3375, 187.3221
1650049799830890.75, 535.4822, 426.4420, 187.2700
1650049799861687.00, 535.3428, 426.6737, 187.4156
1650049799895187.25, 535.9756, 426.9397, 188.4346
1650049799926503.00, 536.5298, 426.9962, 189.5537
1650049799959744.25, 537.5868, 426.9061, 191.2321
1650049799990043.50, 537.7899, 426.8027, 191.6062
1650049800025401.50, 536.9293, 426.4381, 191.8159
1650049800055395.75, 536.9532, 426.3824, 191.6139
1650049800089382.50, 536.9143, 426.2841, 191.6115
1650049800120112.75, 538.0078, 426.3670, 191.7219
1650049800154948.50, 536.9635, 426.2591, 191.6092
1650049800185567.25, 537.0547, 426.1473, 191.4673
1650049800217995.00, 537.0670, 426.1411, 191.4927
1650049800248619.50, 536.2615, 426.0898, 191.4598
1650049800279743.00, 537.4072, 426.0643, 191.5773
1650049800312704.75, 536.5149, 426.1284, 191.6779
1650049800343511.50, 537.4954, 426.1376, 191.8682
1650049800377089.25, 537.4880, 426.0698, 191.8054
1650049800407720.00, 537.4513, 426.1009, 191.7168
1650049800439778.00, 537.4017, 426.1075, 191.6584
1650049800472524.50, 537.4820, 426.0822, 191.7200
1650049800505550.50, 537.5134, 426.1004, 191.7147
1650049800538633.25, 536.5830, 426.1210, 191.8515
1650049800570948.75, 537.8700, 426.2935, 191.8115
1650049800603031.50, 537.7068, 426.1543, 192.0432
1650049800633604.50, 537.8223, 426.3007, 192.0999
1650049800665241.50, 536.6373, 426.1002, 191.8944
1650049800697417.50, 536.6934, 426.3168, 191.9473
1650049800729392.75, 537.6696, 426.1608, 192.1048
1650049800761958.75, 536.7340, 426.1605, 192.3212
1650049800793004.75, 537.6691, 426.1300, 192.2359
1650049800825240.75, 536.6859, 426.1473, 192.1302
1650049800855897.25, 536.6658, 426.1678, 192.1349
1650049800888163.50, 536.7453, 426.2485, 192.1217
1650049800918296.25, 537.9107, 426.2796, 192.3418
1650049800949076.25, 537.6938, 426.1236, 192.3719
1650049800981418.75, 537.9178, 426.2931, 192.5718
1650049801025262.75, 537.9927, 426.2790, 192.5403
1650049801066041.50, 537.7565, 426.1601, 192.3831
1650049801103600.50, 536.7744, 426.1262, 192.4697
1650049801136211.25, 536.9209, 426.3074, 192.2589
1650049801166919.00, 537.9165, 426.0725, 192.3034
1650049801198336.75, 537.9107, 426.0972, 192.4139
1650049801229848.50, 536.9497, 426.2167, 192.3183
1650049801261919.75, 536.9035, 426.0913, 192.3285
1650049801293053.00, 536.9511, 426.2996, 192.4585
1650049801323727.75, 536.9660, 426.2844, 192.4020
1650049801356981.25, 536.8294, 426.1529, 192.4196
1650049801388150.50, 536.7327, 426.0859, 192.3357
1650049801422364.25, 536.7807, 426.0991, 192.3305
1650049801452569.75, 536.9955, 426.2314, 192.2858
1650049801483369.00, 536.9805, 426.2466, 192.4197
1650049801514422.75, 536.9035, 426.0913, 192.3429
1650049801546006.50, 537.8967, 426.0048, 192.4631
1650049801579717.25, 537.9221, 426.0354, 192.2999
1650049801610766.50, 536.9446, 426.0977, 192.5147
1650049801642141.25, 538.0389, 426.1904, 192.4557
1650049801673730.25, 537.8846, 426.0234, 192.4134
1650049801705747.75, 538.0726, 426.1630, 192.4351
1650049801738475.50, 537.8979, 426.0726, 192.6168
1650049801781475.25, 537.9231, 426.0971, 192.6709
1650049801825007.50, 537.9167, 426.0848, 192.5594
1650049801855733.25, 536.9595, 426.1722, 192.6461
1650049801889267.25, 537.9715, 426.0227, 192.5943
1650049801919882.25, 537.9587, 425.9981, 192.4429
1650049801951791.00, 537.9399, 425.9921, 192.4179
1650049801982781.50, 537.9471, 426.0475, 192.4479
1650049802014495.25, 537.9970, 426.0595, 192.5291
1650049802046479.00, 536.9981, 426.0295, 192.3940
1650049802077542.75, 537.0239, 426.1182, 192.1501
1650049802110675.25, 538.0020, 425.9916, 192.4117
1650049802140967.50, 538.0338, 426.0345, 192.5316
1650049802174792.75, 538.0335, 426.0160, 192.5601
1650049802205015.00, 538.0395, 426.0036, 192.6083
1650049802235901.75, 538.0282, 426.0715, 192.6858
1650049802267226.75, 538.0155, 426.0531, 192.7775
1650049802298400.50, 537.9906, 426.0472, 192.7123
1650049802331251.25, 537.9700, 425.9364, 192.5124
1650049802362652.50, 538.0337, 426.0283, 192.5821
1650049802395062.00, 538.0397, 426.0160, 192.5821
1650049802426217.25, 538.2006, 426.0603, 192.5926
1650049802457523.50, 538.2343, 426.0328, 192.5311
1650049802490295.00, 538.2626, 426.0869, 192.4707
1650049802521392.75, 538.2766, 426.1071, 192.6759
1650049802555197.75, 538.2694, 426.0868, 192.5655
1650049802585946.00, 538.2550, 426.0462, 192.5460
1650049802617686.25, 538.2427, 426.1209, 192.6852
1650049802649566.25, 538.3122, 426.1949, 192.8319
1650049802681913.00, 538.2561, 426.1073, 192.8087
1650049802714438.00, 538.2070, 426.0331, 192.6293
1650049802745162.00, 538.1799, 426.0469, 192.6624
1650049802778325.50, 538.2078, 426.0805, 192.5950
1650049802808750.25, 538.2351, 426.0803, 192.6751
1650049802842897.00, 538.2359, 426.1278, 192.5979
1650049802873188.50, 538.2296, 426.1550, 192.6739
1650049802906974.75, 538.2363, 426.1481, 192.6739
1650049802937654.00, 538.0396, 426.0098, 192.5040
1650049802967723.00, 538.0394, 425.9975, 192.0912
1650049802999962.50, 537.4098, 426.4992, 191.7873
1650049803031005.50, 537.6129, 426.8366, 192.4168
1650049803101582.75, 538.2985, 427.8708, -99.0000
1650049803141182.50, 538.9317, 428.9431, 197.6494
1650049803176091.25, 538.6894, 430.7460, 199.2128
1650049803207777.00, 537.6586, 432.5928, 199.0996
1650049803275998.25, 535.8295, 433.9034, -99.0000
1650049803324953.50, 535.4250, 435.0971, 191.8301
1650049803408305.75, 530.7922, 435.2535, 179.5271
1650049803442418.25, 529.9437, 435.1382, 172.1712
1650049803487181.50, 531.1315, 435.1356, 171.0957
1650049803548871.25, 532.7879, 434.9801, 169.0874
1650049803584713.75, 534.8505, 436.1980, 178.4417
1650049803619017.75, 536.5764, 436.4829, 183.7874
1650049803660676.25, 539.3017, 436.7848, 194.9126
1650049803728092.25, 543.0765, 436.4538, -99.0000
1650049803769508.75, 543.6176, 434.7589, 210.7360
1650049803801523.25, 543.6940, 434.0392, 212.2465
1650049803832904.00, 543.6701, 433.8427, 213.1169
1650049803866059.00, 543.7126, 433.5303, 214.0269
1650049803898910.25, 543.8610, 433.4206, 214.4526
1650049803932750.75, 544.3733, 433.4097, 215.6167
1650049803964196.50, 546.1420, 433.6784, 216.1732
1650049803998672.25, 544.7386, 433.5900, 216.1557
1650049804030662.75, 544.7137, 433.7259, 215.8380
1650049804065347.50, 544.7817, 434.1052, 215.6762
1650049804096647.00, 544.8060, 434.3289, 215.7677
1650049804130923.25, 546.4064, 434.9200, 216.2011
1650049804162075.25, 544.8831, 434.8371, 216.3003
1650049804194000.25, 544.8633, 434.8779, 216.4959
1650049804225571.50, 544.8440, 434.9459, 216.7126
1650049804257339.50, 544.8854, 434.9659, 216.7174
1650049804288883.50, 544.8988, 434.9523, 216.9145
1650049804319724.50, 544.8643, 434.9322, 216.8104
1650049804351553.25, 544.8789, 434.9864, 216.9058
1650049804383263.00, 544.8649, 434.9661, 216.7109
1650049804416720.00, 544.8857, 434.9863, 216.7779
1650049804449493.50, 544.8587, 435.0069, 216.5294
1650049804481690.25, 544.8521, 435.0205, 216.4917
1650049804514291.75, 546.4198, 435.2591, 216.8669
1650049804545225.50, 544.8182, 435.0343, 217.1761
1650049804578499.50, 544.5753, 434.8192, 218.6212
1650049804608575.50, 544.5109, 434.6501, 220.1544
1650049804643078.75, 543.9188, 434.3970, 223.9055
1650049804673948.75, 543.3497, 434.2862, 227.7549
1650049804710429.50, 541.2159, 434.1674, 233.9698
1650049804744845.75, 539.3048, 434.2707, 241.8401
1650049804785363.00, 532.8150, 436.3095, 245.2523
1650049804829573.25, 528.0194, 436.7714, 250.9425
1650049804872476.25, 518.1646, 439.7121, 263.6733
1650049804919290.25, 506.5667, 441.5040, 280.8917
1650049804951548.00, 494.8885, 443.3596, -99.0000
1650049804994531.00, 482.6514, 447.5394, 284.3199
1650049805032321.00, 472.3124, 449.2629, 279.7607
1650049805134949.00, 467.0079, 451.6162, 276.1630
1650049805181414.25, 460.9183, 454.2624, 272.8710
1650049805220985.00, 456.3634, 455.0560, 278.0530
1650049805260276.25, 455.5264, 452.9350, 279.7344
1650049805294594.00, 455.4895, 452.7526, 282.5290
1650049805331403.00, 454.7721, 451.7551, 286.0544
1650049805376804.75, 453.3558, 449.3029, -99.0000
1650049805433004.75, 451.5425, 451.1741, 286.4983
1650049805475527.50, 449.5706, 449.5546, 285.7820
1650049805523059.75, 445.7749, 446.3142, 285.4148
1650049805569716.25, 440.2192, 441.7235, 284.9595
1650049805610057.50, 433.5719, 440.4949, 282.8170
