time,x,y,head direction
1648416266231365.50, 377.6076, 94.6692, 174.5478
1648416266273986.00, 378.4347, 99.2858, 175.6652
1648416266307768.50, 378.7774, 100.6197, 174.8866
1648416266344454.75, 382.4602, 107.9884, 171.8277
1648416266379161.75, 384.7879, 112.1315, 169.9682
1648416266417595.50, 387.5013, 112.8830, 165.6819
1648416266452371.25, 390.6397, 115.8186, 159.6780
1648416266486598.50, 392.7873, 119.2521, 163.0661
1648416266521260.25, 393.9280, 121.5870, 163.7005
1648416266567179.25, 396.0907, 124.3063, 166.6990
1648416266605592.25, 398.6063, 126.9644, 179.3790
1648416266655180.00, 399.1648, 128.1721, 185.5986
1648416266697181.25, 400.4150, 135.0863, 188.2264
1648416266765166.25, 401.5787, 143.7744, 194.4236
1648416266812025.25, 400.1753, 157.1593, 200.9384
1648416266864224.50, 396.2348, 165.2138, 196.7409
1648416266901189.00, 393.3383, 174.6021, 199.2242
1648416266943628.00, 390.9091, 184.1496, 196.5857
1648416266991278.25, 387.9240, 191.4579, 205.1812
1648416267025040.75, 384.8494, 197.8889, 205.9685
1648416267065059.50, 383.3564, 201.0694, 204.9732
1648416267099722.50, 381.0962, 204.7259, 205.2872
1648416267135734.75, 380.0663, 210.2481, 199.5221
1648416267171865.50, 379.1932, 212.3682, 202.3222
1648416267207194.00, 377.5257, 215.3739, 202.5215
1648416267244138.25, 375.9782, 220.1781, 201.2053
1648416267283713.25, 375.3934, 222.3298, 203.3890
1648416267313768.25, 374.6453, 225.3876, 208.6997
1648416267352347.25, 374.3502, 227.2723, 210.1017
1648416267389786.25, 375.0307, 232.9726, 203.9886
1648416267439479.50, 375.8477, 237.5111, 198.0059
1648416267486042.00, 377.2819, 240.6458, 199.4580
1648416267523573.75, 379.2749, 241.3598, 197.5022
1648416267562152.25, 379.9597, 242.9438, 200.3034
1648416267602616.25, 379.5041, 242.8756, 204.1304
1648416267634785.75, 378.9209, 244.2787, 207.4361
1648416267671613.00, 375.8875, 245.3384, 209.9283
1648416267707369.25, 373.0414, 245.8089, 211.5451
1648416267742231.00, 365.8081, 247.8778, 222.4111
1648416267777595.50, 357.4772, 251.2259, 229.9037
1648416267838385.25, 352.7078, 252.4851, -99.0000
1648416267873324.50, 339.2226, 251.4978, 253.8070
1648416267909681.25, 332.3295, 247.8756, 265.5416
1648416267947724.50, 328.4729, 246.3549, 269.8580
1648416267988398.00, 321.8340, 244.0478, 272.5182
1648416268028541.75, 312.3765, 244.8562, 271.0033
1648416268086328.25, 308.4695, 245.6216, 266.0696
1648416268133834.50, 300.2564, 246.5808, 264.1088
1648416268208242.50, 293.8107, 248.6812, -99.0000
1648416268247770.25, 289.8052, 248.5650, 265.9264
1648416268285376.25, 288.8946, 249.1083, 265.8540
1648416268320666.50, 289.1071, 249.9085, 265.6137
1648416268390051.50, 288.4778, 253.3651, 266.1633
1648416268426124.00, 284.6736, 259.8713, 264.4667
1648416268463288.00, 282.8233, 262.2478, 258.4025
1648416268500232.50, 280.5252, 264.7705, 254.7084
1648416268548244.00, 282.9097, 266.3694, 241.2829
1648416268618887.25, 286.5532, 269.7444, 230.7449
1648416268666102.50, 294.7320, 277.8685, 210.3856
1648416268702124.00, 305.6630, 283.1616, 191.8814
1648416268742951.00, 316.1483, 287.5364, 183.8656
1648416268775533.75, 327.5607, 290.6553, 176.3830
1648416268886281.00, 331.9479, 291.6482, 173.4352
1648416268927939.25, 355.2743, 304.9849, 161.2865
1648416268970603.25, 361.0494, 311.2527, 158.4704
1648416269005997.75, 367.8513, 317.9881, 160.8388
1648416269049721.00, 373.2378, 322.8616, 168.4105
1648416269089333.75, 375.8294, 325.6619, 168.2942
1648416269125136.75, 378.8654, 329.2761, 163.6709
1648416269160241.50, 383.7298, 335.7031, 161.5582
1648416269198329.00, 387.9789, 339.9187, 161.8859
1648416269237466.25, 397.8978, 349.2250, 165.5713
1648416269288814.75, 409.3120, 361.3458, 171.0912
1648416269328393.25, 418.1624, 372.4446, 183.0846
1648416269367335.75, 423.1031, 384.1081, 180.9236
1648416269412646.25, 428.4510, 395.3026, 175.4422
1648416269450572.75, 432.4548, 404.7184, 175.1310
1648416269487363.25, 435.6449, 412.3075, 176.1535
1648416269532947.75, 438.2041, 415.4015, 178.9434
1648416269568004.75, 440.8846, 418.2340, 180.9704
1648416269621815.50, 439.8107, 418.5757, 185.7909
1648416269701266.00, 441.8207, 417.1036, 179.8559
1648416269784073.50, 443.4127, 416.0826, 170.3116
1648416269820079.00, 451.3411, 420.6860, 171.1853
1648416269854578.75, 457.3285, 424.6955, 175.5795
1648416269888149.00, 464.2103, 427.6026, 184.9973
1648416269923670.25, 468.2169, 429.4315, 189.5372
1648416269954407.75, 470.7842, 431.9073, 191.9606
1648416270001798.00, 469.6560, 432.3806, 190.9317
1648416270043272.00, 468.8303, 432.1689, 188.9971
1648416270077980.00, 467.0483, 429.3549, 186.4991
1648416270113532.25, 465.5941, 425.8010, 187.1750
1648416270148103.75, 464.9130, 424.1899, 188.3487
1648416270181614.75, 464.2304, 422.6324, 192.2434
1648416270213919.75, 463.0066, 422.1423, 192.7296
1648416270247187.00, 459.3322, 421.6729, 190.4676
1648416270279593.00, 457.5248, 421.5732, 187.7500
1648416270310412.25, 454.8209, 421.4271, 185.2104
1648416270343745.75, 453.9371, 421.3331, 183.7973
1648416270375011.25, 452.8329, 421.4506, 180.5531
1648416270426463.50, 452.8225, 421.6467, 180.1150
1648416270459773.00, 453.8497, 422.6316, 178.2310
1648416270498897.75, 455.6612, 424.2522, 180.4827
1648416270538994.00, 457.6374, 425.1348, 182.5210
1648416270583379.25, 459.6995, 425.0231, 186.3268
1648416270616837.50, 460.5394, 424.9012, 189.1820
1648416270646655.25, 461.5015, 424.7715, 191.8530
1648416270681124.25, 461.5231, 424.8457, 192.4011
1648416270715164.00, 460.9061, 425.7297, 191.9557
1648416270745563.00, 460.4425, 426.4435, 190.2004
1648416270783519.00, 459.8014, 428.3382, 187.0679
1648416270813785.25, 458.6782, 429.4783, 186.7575
1648416270889186.75, 458.4890, 432.6207, 186.8581
1648416270919983.00, 459.9645, 435.6456, 188.8377
1648416270953853.75, 461.8831, 436.3129, 191.8780
1648416270984511.00, 462.7612, 436.3982, 194.9119
1648416271016605.25, 464.0144, 435.6259, 201.5959
1648416271048323.00, 464.2808, 434.9291, 204.9095
1648416271080393.50, 464.8416, 435.0095, 207.1115
1648416271127325.25, 463.7752, 433.3610, 209.9876
1648416271157980.00, 462.3140, 431.6483, 212.3672
1648416271189033.00, 461.4801, 430.9112, 213.0365
1648416271222381.00, 459.1824, 429.5098, 213.2330
1648416271267372.50, 457.8090, 428.9734, 213.7117
1648416271312810.25, 455.3691, 428.3849, 211.9003
1648416271348404.75, 454.1502, 428.1379, 211.6770
1648416271383622.00, 453.7262, 428.3577, 215.3154
1648416271414936.75, 453.1568, 428.8153, 220.9296
1648416271446279.50, 452.5879, 429.2998, 224.0496
1648416271477633.50, 451.7568, 429.9352, 227.1261
1648416271512876.00, 449.4668, 431.3934, 232.3205
1648416271547758.25, 447.9180, 432.1088, 234.3773
1648416271586347.75, 443.6462, 433.4473, 237.1971
1648416271617971.25, 438.1378, 434.5385, 238.1749
1648416271689340.25, 435.9625, 435.3745, 237.4014
1648416271726043.50, 426.2340, 435.9856, 236.6456
1648416271756941.50, 418.7527, 435.8421, 233.2139
1648416271792868.00, 414.9483, 435.7248, 232.0118
1648416271828900.25, 408.2618, 435.2122, 229.7769
1648416271862464.50, 401.3482, 435.6044, 227.2654
1648416271900236.75, 397.9195, 435.7158, 225.5269
1648416271943121.50, 392.9928, 438.9851, 211.5991
1648416272007716.50, 390.4316, 438.3721, 201.7011
1648416272049974.00, 392.0877, 439.5941, 197.8222
1648416272111469.50, 400.7802, 438.1615, 182.2522
1648416272144342.75, 408.7017, 435.7982, 182.2167
1648416272189098.75, 416.5347, 431.4293, 189.3527
1648416272298106.50, 421.0021, 428.2583, 193.5623
1648416272335160.50, 427.3686, 424.3325, 198.6425
1648416272373966.00, 428.9450, 423.3807, 198.4672
1648416272407712.50, 428.9947, 423.9408, 197.3408
1648416272442113.25, 428.4043, 425.9783, 194.9509
1648416272480364.00, 428.2552, 427.2760, 194.0167
1648416272522256.50, 427.0462, 430.3979, 191.6118
1648416272560008.75, 426.2910, 433.7872, 187.3543
1648416272596194.00, 426.2482, 434.5672, 184.8518
1648416272630261.75, 426.8015, 434.5137, 179.3967
1648416272665455.25, 427.1219, 432.5730, 174.7485
1648416272698290.00, 428.2599, 431.3144, 172.1902
1648416272734116.00, 430.9191, 428.6356, 168.8204
1648416272773397.50, 433.5406, 427.3308, 167.9251
1648416272839242.75, 439.6518, 425.6116, 167.2202
1648416272875936.75, 451.2951, 426.6319, 161.0253
1648416272911847.75, 460.5645, 430.8276, 143.2314
1648416272963202.00, 464.8435, 433.0986, 138.6733
1648416273025030.25, 477.4918, 438.0423, -99.0000
1648416273075428.75, 482.7679, 441.3185, -99.0000
1648416273127651.75, 486.1779, 444.5418, -99.0000
1648416273174678.00, 487.3676, 445.9471, -99.0000
1648416273218954.75, 488.1376, 447.7440, -99.0000
1648416273275104.50, 491.7883, 448.8054, -99.0000
1648416273321629.75, 493.1671, 448.5385, 136.3922
1648416273407840.00, 495.5929, 447.7633, -99.0000
1648416273502771.00, 499.5721, 444.9806, -99.0000
1648416273546017.75, 503.6801, 445.5599, 126.4644
1648416273590190.00, 505.6112, 445.5562, 120.3698
1648416273624824.50, 508.0113, 445.2379, 112.8375
1648416273657190.75, 509.5392, 444.7151, 113.4925
1648416273692807.00, 510.2275, 443.6443, 117.6811
1648416273729511.00, 510.3315, 443.1938, 115.1926
1648416273764494.25, 511.7210, 442.9060, 119.6200
1648416273796685.50, 512.6044, 442.1120, 128.4798
1648416273859756.00, 512.6611, 441.8337, -99.0000
1648416273892805.50, 511.7487, 441.1021, 131.5954
1648416273927179.25, 511.0321, 440.6469, 135.0504
1648416273963852.75, 511.1259, 439.4784, 138.3301
1648416274004540.00, 509.6717, 437.1240, 135.3633
1648416274058906.75, 509.7157, 435.6683, 134.8527
1648416274122515.75, 508.4445, 430.5560, 139.7614
1648416274156402.75, 512.5002, 426.6851, 150.7743
1648416274194433.50, 512.1812, 426.1427, 151.8462
1648416274232626.00, 515.4271, 427.2098, 146.3398
1648416274278310.75, 515.4851, 429.1618, 140.7937
1648416274310760.00, 516.8002, 432.2191, 133.2290
1648416274350149.25, 517.8334, 433.4358, 130.2617
1648416274391946.75, 520.4099, 435.0002, 124.8934
1648416274429176.75, 524.3681, 434.7603, 125.5221
1648416274467917.50, 526.8206, 434.2090, 125.8566
1648416274507972.25, 532.6383, 432.3478, 131.3760
1648416274542333.50, 538.7688, 431.4989, 139.8952
1648416274588074.00, 543.3884, 432.6005, 141.7817
1648416274619673.25, 547.0028, 433.5955, 144.0864
1648416274654908.50, 546.9434, 434.1140, 140.0088
1648416274686097.50, 547.0007, 434.0390, 139.0248
1648416274722391.00, 546.8023, 433.7692, 142.3321
1648416274769730.00, 545.3809, 432.5877, 151.0100
1648416274807778.50, 542.5362, 432.0791, 144.0844
1648416274853009.75, 540.2548, 431.5152, 145.0303
1648416274888510.00, 536.1728, 430.8077, 142.6321
1648416274923905.75, 534.7734, 431.4118, 140.6095
1648416274958414.00, 530.0661, 431.9858, 143.0934
1648416274992514.00, 528.4995, 431.7124, 144.0512
1648416275024964.50, 524.1044, 431.7002, 142.4271
1648416275058582.00, 522.6935, 430.7632, 141.7095
1648416275136965.50, 518.4747, 429.1832, 137.2003
1648416275185287.75, 513.4069, 426.6844, 134.5553
1648416275219450.00, 510.4746, 426.2140, 132.0305
1648416275251982.00, 508.7711, 426.6412, 128.4232
1648416275283641.75, 507.5812, 427.1996, 125.4675
1648416275314352.75, 507.0591, 427.3597, 122.7206
1648416275345727.75, 506.6001, 427.2144, 122.8219
1648416275378287.25, 505.7653, 426.1918, 122.1876
1648416275408092.75, 505.4683, 425.5509, 122.4289
1648416275441165.50, 505.1268, 425.0932, 123.0964
1648416275471074.25, 505.2973, 425.1053, 122.9150
1648416275504873.50, 506.5880, 425.6839, 121.4855
1648416275534413.50, 507.6228, 426.0343, 120.6428
1648416275565331.00, 508.9810, 426.5582, 118.6646
1648416275600063.50, 511.3141, 428.3730, 112.7747
1648416275635084.00, 513.1115, 428.7525, 110.2869
1648416275694778.25, 517.0136, 429.4871, 94.0551
1648416275727878.75, 519.0761, 426.4447, 82.8066
1648416275758681.00, 520.5143, 422.0088, 78.8966
1648416275792801.00, 521.2756, 419.2607, 76.2678
1648416275847857.00, 523.0256, 412.3240, 72.0496
1648416275891047.50, 526.8909, 406.9475, 61.6621
1648416275930748.75, 528.5972, 400.8235, 51.0148
1648416275975561.00, 530.6347, 397.4386, 47.4579
1648416276012551.75, 531.3033, 392.3057, 47.2750
1648416276055989.25, 530.6465, 387.1519, 50.0476
1648416276092409.50, 529.9362, 385.5218, 52.4018
1648416276129961.25, 527.7878, 383.2398, 56.8342
1648416276171675.00, 525.9090, 380.1526, 55.5688
1648416276231553.00, 522.6555, 374.8724, 65.6020
1648416276296536.75, 521.2744, 369.5654, 74.8877
1648416276338344.25, 520.4320, 368.4220, 77.1963
1648416276376129.50, 521.0936, 368.2867, 80.0709
1648416276409556.50, 521.9469, 369.4806, 90.2684
1648416276441673.50, 520.0258, 370.3805, 96.1984
1648416276496295.00, 519.0500, 371.5279, 98.0667
1648416276529809.50, 516.5899, 376.9322, 99.9027
1648416276559782.50, 516.0072, 378.5990, 97.7523
1648416276617125.50, 513.1944, 382.4062, 98.7119
1648416276650137.25, 511.9382, 385.8216, 97.4630
1648416276681895.75, 512.1628, 388.0718, 95.1736
1648416276715302.50, 511.6101, 389.7850, 94.4546
1648416276746761.75, 511.6426, 390.6432, 93.1486
1648416276776517.75, 512.5777, 390.9886, 92.4496
1648416276815233.75, 513.2170, 391.1800, 93.1934
1648416276851189.25, 514.8026, 391.0253, 95.5568
1648416276884581.00, 516.3989, 390.5114, 96.4094
1648416276925916.75, 517.0949, 390.0765, 98.1557
1648416277023728.00, 519.2407, 389.2997, 100.9608
1648416277061180.50, 525.7651, 389.3626, 109.1669
1648416277095327.75, 529.7176, 390.9073, 112.0602
1648416277132029.75, 532.3590, 393.3520, 109.9482
1648416277180431.75, 533.0955, 395.0574, 108.4852
1648416277214757.50, 533.7588, 397.5880, 102.2595
1648416277247349.75, 532.1571, 398.9242, 97.9222
1648416277281918.00, 530.6324, 398.7622, 96.2801
1648416277342887.50, 528.1016, 397.2206, 99.2865
1648416277378477.50, 527.2623, 395.6912, 105.3017
1648416277451976.00, 527.2100, 395.5316, 104.2587
1648416277486225.25, 527.1306, 395.4954, 106.2562
1648416277517748.50, 527.1088, 397.0198, 109.3401
1648416277551813.25, 527.3937, 398.5212, 112.1990
1648416277583130.25, 527.6051, 399.3119, 113.7391
1648416277630976.75, 527.9262, 400.5352, 117.4958
1648416277675907.25, 528.1440, 401.2988, 121.4974
1648416277714463.25, 528.5165, 401.9391, 127.2752
1648416277745411.75, 528.7936, 402.1805, 130.5521
1648416277778462.50, 530.0231, 403.0434, 139.4652
1648416277811095.25, 531.0337, 403.8744, 144.2704
1648416277845089.25, 533.7063, 406.8796, 152.4916
1648416277879065.75, 535.4861, 408.7480, 157.8226
1648416277913161.00, 538.7089, 413.2818, 171.7076
1648416277948152.25, 540.9258, 416.5418, 177.9811
1648416278018952.00, 542.5046, 424.1974, 188.6677
1648416278105299.25, 546.2974, 436.6478, 198.1234
1648416278140483.50, 548.4199, 448.0064, 206.8772
1648416278176534.25, 547.7157, 450.0598, 209.5422
1648416278214056.25, 547.7803, 449.1756, 209.1717
1648416278248703.75, 546.0476, 446.6607, 209.6669
1648416278283371.50, 545.9225, 443.9814, 208.1518
1648416278316168.50, 543.2791, 434.9447, 198.2012
1648416278350838.00, 541.4703, 427.9052, 187.1118
1648416278383639.50, 539.8248, 424.7788, 183.7576
1648416278415750.50, 537.3518, 421.1717, 179.9123
1648416278448166.25, 536.3621, 420.4071, 177.9847
1648416278480000.50, 535.4973, 420.1500, 175.7911
1648416278509754.75, 535.0276, 420.6353, 171.7727
1648416278543639.25, 535.3936, 421.2696, 170.3606
1648416278579231.00, 537.2419, 423.1254, 169.1285
1648416278610355.75, 538.6051, 424.1582, 169.1765
1648416278643629.75, 541.2566, 425.8113, 171.5980
1648416278677759.50, 542.6686, 426.4711, 172.9973
1648416278711520.00, 545.8821, 428.1676, 176.4808
1648416278747345.50, 546.6936, 428.9972, 178.2005
1648416278782205.00, 549.9178, 432.9000, 180.8140
1648416278816668.00, 551.7672, 437.6191, 182.1601
1648416278848754.25, 553.3074, 440.0842, 182.7845
1648416278884348.25, 555.8042, 444.3417, 184.1418
1648416278917263.50, 557.6989, 446.0122, 187.0305
1648416278951396.00, 562.0045, 447.6824, 195.4652
1648416278983793.25, 562.5550, 447.0672, 198.2050
1648416279019867.50, 561.6451, 445.0816, 197.7740
1648416279055372.75, 560.6245, 443.9907, 196.6871
1648416279089686.75, 558.9871, 443.3667, 192.4704
1648416279124885.50, 556.6833, 442.3173, 189.9210
1648416279157239.75, 554.8342, 442.1561, 184.8122
1648416279192932.50, 552.8309, 441.0386, 182.7590
1648416279222240.00, 553.0545, 440.4866, 180.7875
1648416279253966.00, 553.0493, 440.1880, 180.1935
1648416279285231.50, 553.2892, 439.4261, 179.1292
1648416279314964.25, 553.5486, 439.0033, 179.1187
1648416279346393.75, 554.8250, 438.4640, 178.4254
1648416279375558.25, 555.0737, 438.0722, 179.9304
1648416279404161.75, 556.4412, 438.4009, 180.4902
1648416279440640.00, 558.6275, 439.6736, 180.7393
1648416279474629.25, 559.0624, 440.3614, 179.9706
1648416279504399.00, 558.9957, 441.1765, 177.2079
1648416279534928.25, 558.7104, 441.2219, 175.4146
1648416279566299.75, 558.4435, 441.2548, 174.1791
1648416279596834.50, 557.8377, 441.1113, 172.2855
1648416279627042.50, 557.5738, 440.9529, 171.3462
1648416279658595.00, 556.7721, 440.6258, 169.2015
1648416279687907.50, 556.6186, 440.7381, 168.5272
1648416279717747.75, 556.8275, 440.9524, 168.1020
1648416279749639.00, 557.1234, 441.8758, 166.8627
1648416279778463.50, 556.6800, 442.4901, 166.3150
1648416279808077.00, 555.9845, 442.9026, 167.0328
1648416279842387.75, 554.4136, 442.3160, 171.1090
1648416279872208.50, 553.7935, 441.3336, 175.0312
1648416279907647.25, 553.9958, 439.5563, 181.6909
1648416279936927.00, 553.8403, 438.4717, 184.6323
1648416279968351.75, 553.9567, 437.6903, 186.2673
1648416279998240.25, 554.1582, 436.6911, 188.3490
1648416280027981.75, 554.1416, 436.5216, 189.0058
1648416280058740.50, 554.0008, 436.2919, 188.3746
1648416280088146.25, 553.7770, 436.0019, 187.5245
1648416280118387.25, 553.5024, 435.5494, 186.6163
1648416280152455.50, 551.8569, 434.5038, 183.5776
1648416280182468.50, 550.5172, 433.7409, 182.2125
1648416280216927.25, 547.6127, 431.4166, 178.0110
1648416280264279.00, 546.0684, 430.2486, 177.0536
1648416280296144.75, 543.3177, 428.4598, 175.3237
1648416280329753.50, 541.5988, 427.4361, 176.5182
1648416280361820.50, 541.3332, 427.0857, 179.0301
1648416280392917.25, 542.1981, 426.8819, 185.6091
1648416280422175.00, 542.0033, 427.4713, 189.5582
1648416280451375.00, 542.2336, 428.5018, 194.6802
1648416280484854.25, 542.8739, 431.7372, 205.8727
1648416280516229.00, 542.9569, 433.9147, 212.1832
1648416280547413.25, 542.6861, 436.2684, 218.6151
1648416280579658.75, 539.6303, 441.2884, 231.9464
1648416280612936.25, 537.9415, 444.3876, 238.9443
1648416280646518.00, 532.8500, 451.3711, 252.9033
1648416280680411.25, 529.1384, 455.1351, 261.4908
1648416280713272.50, 519.5294, 461.1702, 278.9196
1648416280763432.75, 512.1977, 462.9917, 286.8167
1648416280807649.25, 494.8521, 458.1570, 281.7174
1648416280843981.50, 484.6252, 448.1814, 284.3092
1648416280879682.00, 479.0658, 443.1175, 288.6812
1648416280913306.00, 475.0889, 431.7079, 298.3813
1648416280949844.50, 473.9237, 427.4664, 306.2287
1648416280986017.50, 471.8810, 420.4186, 312.2262
1648416281024675.25, 469.2946, 417.0705, 312.5193
